,class,sms,length,sw_count,sc_count,hyperlink,digit_count,phone,smileys,weeb,upper_case,tokens,clean_tokens,Lemmatisation
67,1,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",159,40,5,False,21,True,0,False,24,"['urgent', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'aco', 'entry  ', '     ', 'claim', 'txt', 'dis', '     ', '          ', 'morefrmmob', 'shracomorsglsuplt', 'ls ', ' aj']","['urgent', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'aco', 'entry', 'claim', 'txt', 'dis', 'morefrmmob', 'shracomorsglsuplt', 'ls', 'aj']","['urgent', 'award', 'complimentary', 'trip', 'eurodisinc', 'trav', 'aco', 'entry', 'claim', 'txt', 'dis', 'morefrmmob', 'shracomorsglsuplt', 'l', 'aj']"
68,1,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",78,24,1,False,0,False,0,False,5,"['hear', 'new', 'divorce', 'barbie', 'comes', 'ken', 'stuff']","['hear', 'new', 'divorce', 'barbie', 'comes', 'ken', 'stuff']","['hear', 'new', 'divorce', 'barbie', 'come', 'ken', 'stuff']"
69,0,I plane to give on this month end.,34,12,1,False,0,False,0,False,1,"['plane', 'give', 'month', 'end']","['plane', 'give', 'month', 'end']","['plane', 'give', 'month', 'end']"
70,0,Wah lucky man... Then can save money... Hee...,46,10,9,False,0,False,0,False,3,"['wah', 'lucky', 'man', '   ', 'save', 'money', '   ', 'hee', '   ']","['wah', 'lucky', 'man', 'save', 'money', 'hee']","['wah', 'lucky', 'man', 'save', 'money', 'hee']"
71,0,Finished class where are you.,29,10,1,False,0,False,0,False,1,"['finished', 'class']","['finished', 'class']","['finish', 'class']"
72,0,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,45,0,1,False,0,False,0,False,35,"['babe', 'home', 'wan', 'something']","['babe', 'home', 'wan', 'something']","['babe', 'home', 'wan', 'something']"
73,0,K..k:)where are you?how did you performed?,42,12,4,False,0,False,2,True,1,"['k  k', 'performed']","['k  k', 'performed']","['k  k', 'perform']"
74,0,U can call me now...,20,4,3,False,0,False,0,False,1,"['call', '   ']",['call'],['call']
75,0,I am waiting machan. Call me once you free.,43,14,2,False,0,False,0,False,2,"['waiting', 'machan', 'call', 'free']","['waiting', 'machan', 'call', 'free']","['wait', 'machan', 'call', 'free']"
76,0,Thats cool. i am a gentleman and will treat you with dignity and respect.,73,31,2,False,0,False,0,False,1,"['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']","['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']","['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']"
77,0,I like you peoples very much:) but am very shy pa.,50,14,1,False,0,False,2,True,1,"['like', 'peoples', 'much', 'shy']","['like', 'peoples', 'much', 'shy']","['like', 'people', 'much', 'shy']"
78,0,Does not operate after  &lt;#&gt;  or what,42,14,0,False,0,False,0,False,1,['operate'],['operate'],['operate']
79,0,Its not the same here. Still looking for a job. How much do Ta's earn there.,76,24,3,False,0,False,0,False,4,"['still', 'looking', 'job', 'much', 'earn']","['still', 'looking', 'job', 'much', 'earn']","['still', 'look', 'job', 'much', 'earn']"
80,0,"Sorry, I'll call later",22,5,0,False,0,False,0,False,2,"['sorry', ' ll', 'call', 'later']","['sorry', 'll', 'call', 'later']","['sorry', 'll', 'call', 'late']"
81,0,K. Did you call me just now ah? ,32,10,2,False,0,False,0,False,2,['call'],['call'],['call']
82,0,Ok i am on the way to home hi hi,32,13,0,False,0,False,0,False,1,"['way', 'home']","['way', 'home']","['way', 'home']"
83,0,You will be in the place of that man,36,11,0,False,0,False,0,False,1,"['place', 'man']","['place', 'man']","['place', 'man']"
84,0,Yup next stop.,14,4,1,False,0,False,0,False,1,"['yup', 'next', 'stop']","['yup', 'next', 'stop']","['yup', 'next', 'stop']"
85,0,"I call you later, don't have network. If urgnt, sms me.",55,16,2,False,0,False,0,False,2,"['call', 'later', 'n t', 'network', 'urgnt', 'sms']","['call', 'later', 'n t', 'network', 'urgnt', 'sms']","['call', 'late', 'n t', 'network', 'urgnt', 'sm']"
86,0,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,121,42,3,False,1,False,0,False,4,"['real', 'getting', 'need', 'tickets', 'one', 'jacket', 'done', 'already', 'used', 'multis']","['real', 'getting', 'need', 'tickets', 'one', 'jacket', 'done', 'already', 'used', 'multis']","['real', 'get', 'need', 'ticket', 'one', 'jacket', 'do', 'already', 'use', 'multis']"
87,0,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,144,59,3,False,0,False,0,False,5,"['yes', 'started', 'send', 'requests', 'make', 'pain', 'came', 'back', 'back', 'bed', 'double', 'coins', 'factory', 'got', 'cash', 'nitros']","['yes', 'started', 'send', 'requests', 'make', 'pain', 'came', 'back', 'back', 'bed', 'double', 'coins', 'factory', 'got', 'cash', 'nitros']","['yes', 'start', 'send', 'request', 'make', 'pain', 'come', 'back', 'back', 'bed', 'double', 'coin', 'factory', 'get', 'cash', 'nitros']"
88,0,I'm really not up to it still tonight babe,42,17,0,False,0,False,0,False,1,"['really', 'still', 'tonight', 'babe']","['really', 'still', 'tonight', 'babe']","['really', 'still', 'tonight', 'babe']"
89,0,"Ela kano.,il download, come wen ur free..",41,11,3,False,0,False,0,False,1,"['ela', 'kano ', 'download', 'come', 'wen', 'free  ']","['ela', 'kano', 'download', 'come', 'wen', 'free']","['ela', 'kano', 'download', 'come', 'wen', 'free']"
90,0,Yeah do! Don‘t stand to close tho- you‘ll catch something!,58,24,0,False,0,False,0,False,2,"['yeah', 'stand', 'close', 'tho ', 'catch', 'something']","['yeah', 'stand', 'close', 'tho', 'catch', 'something']","['yeah', 'stand', 'close', 'tho', 'catch', 'something']"
91,0,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,195,79,4,False,2,False,0,False,4,"['sorry', 'pain', 'meet', 'another', 'night', 'spent', 'late', 'afternoon', 'casualty', 'means', 'n t', 'done', 'stuff  moro', 'includes', 'time', 'sheets', 'sorry']","['sorry', 'pain', 'meet', 'another', 'night', 'spent', 'late', 'afternoon', 'casualty', 'means', 'n t', 'done', 'stuff  moro', 'includes', 'time', 'sheets', 'sorry']","['sorry', 'pain', 'meet', 'another', 'night', 'spend', 'late', 'afternoon', 'casualty', 'mean', 'n t', 'do', 'stuff  moro', 'include', 'time', 'sheet', 'sorry']"
92,0,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,141,39,0,False,1,False,0,False,19,"['smile', 'pleasure', 'smile', 'pain', 'smile', 'trouble', 'pours', 'like', 'rain', 'smile', 'sum ', 'hurts', 'smile', 'becoz', 'someone', 'still', 'loves', 'see', 'smiling']","['smile', 'pleasure', 'smile', 'pain', 'smile', 'trouble', 'pours', 'like', 'rain', 'smile', 'sum', 'hurts', 'smile', 'becoz', 'someone', 'still', 'loves', 'see', 'smiling']","['smile', 'pleasure', 'smile', 'pain', 'smile', 'trouble', 'pour', 'like', 'rain', 'smile', 'sum', 'hurt', 'smile', 'becoz', 'someone', 'still', 'love', 'see', 'smile']"
93,1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,137,34,2,False,22,True,0,False,4,"['please', 'call', 'customer', 'service', 'representative', '    ', '   ', '    ', '  am  pm', 'guaranteed', '     ', 'cash', '     ', 'prize']","['please', 'call', 'customer', 'service', 'representative', 'am  pm', 'guaranteed', 'cash', 'prize']","['please', 'call', 'customer', 'service', 'representative', 'am  pm', 'guarantee', 'cash', 'prize']"
94,0,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,107,35,3,False,3,False,0,False,3,"['havent', 'planning', 'buy', 'later', 'check', 'already', 'lido', 'got', '   ', 'show', 'afternoon', 'finish', 'work', 'already']","['havent', 'planning', 'buy', 'later', 'check', 'already', 'lido', 'got', 'show', 'afternoon', 'finish', 'work', 'already']","['havent', 'plan', 'buy', 'late', 'check', 'already', 'lido', 'get', 'show', 'afternoon', 'finish', 'work', 'already']"
95,1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",158,40,4,False,18,True,0,False,18,"['free', 'ringtone', 'waiting', 'collected', 'simply', 'text', 'password', 'mix', '     ', 'verify', 'get', 'usher', 'britney', 'fml', 'box', '    ', 'mk  ', '  h', '   ppw']","['free', 'ringtone', 'waiting', 'collected', 'simply', 'text', 'password', 'mix', 'verify', 'get', 'usher', 'britney', 'fml', 'box', 'mk', 'h', 'ppw']","['free', 'ringtone', 'wait', 'collect', 'simply', 'text', 'password', 'mix', 'verify', 'get', 'usher', 'britney', 'fml', 'box', 'mk', 'h', 'ppw']"
96,0,Watching telugu movie..wat abt u?,33,11,3,False,0,False,0,False,1,"['watching', 'telugu', 'movie  wat', 'abt']","['watching', 'telugu', 'movie  wat', 'abt']","['watch', 'telugu', 'movie  wat', 'abt']"
97,0,i see. When we finish we have loads of loans to pay,51,18,1,False,0,False,0,False,1,"['see', 'finish', 'loads', 'loans', 'pay']","['see', 'finish', 'loads', 'loans', 'pay']","['see', 'finish', 'load', 'loan', 'pay']"
98,0,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",178,59,4,False,0,False,0,False,5,"['hols', 'yes', 'bit', 'run', 'forgot', 'hairdressers', 'appointment', 'four', 'need', 'get', 'home', 'shower', 'beforehand', 'cause', 'prob']","['hols', 'yes', 'bit', 'run', 'forgot', 'hairdressers', 'appointment', 'four', 'need', 'get', 'home', 'shower', 'beforehand', 'cause', 'prob']","['hols', 'yes', 'bite', 'run', 'forget', 'hairdresser', 'appointment', 'four', 'need', 'get', 'home', 'shower', 'beforehand', 'cause', 'prob']"
99,0,I see a cup of coffee animation,31,11,0,False,0,False,0,False,1,"['see', 'cup', 'coffee', 'animation']","['see', 'cup', 'coffee', 'animation']","['see', 'cup', 'coffee', 'animation']"
100,0,Please don't text me anymore. I have nothing else to say.,57,22,2,False,0,False,0,False,2,"['please', 'n t', 'text', 'anymore', 'nothing', 'else', 'say']","['please', 'n t', 'text', 'anymore', 'nothing', 'else', 'say']","['please', 'n t', 'text', 'anymore', 'nothing', 'else', 'say']"
101,0,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,81,22,1,False,0,False,0,False,4,"['okay', 'name', 'price', 'long', 'legal', 'wen', 'pick', 'ave', 'ams']","['okay', 'name', 'price', 'long', 'legal', 'wen', 'pick', 'ave', 'ams']","['okay', 'name', 'price', 'long', 'legal', 'wen', 'pick', 'ave', 'am']"
102,0,I'm still looking for a car to buy. And have not gone 4the driving test yet.,76,27,2,False,1,False,0,False,2,"['still', 'looking', 'car', 'buy', 'gone', ' the', 'driving', 'test', 'yet']","['still', 'looking', 'car', 'buy', 'gone', 'the', 'driving', 'test', 'yet']","['still', 'look', 'car', 'buy', 'go', 'the', 'drive', 'test', 'yet']"
103,0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,160,42,1,False,1,False,0,False,10,"['per', 'request', ' melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'callers', 'press', 'copy', 'friends', 'callertune']","['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'callers', 'press', 'copy', 'friends', 'callertune']","['per', 'request', 'melle', 'melle', 'oru', 'minnaminunginte', 'nurungu', 'vettam', 'set', 'callertune', 'caller', 'press', 'copy', 'friend', 'callertune']"
104,0,"wow. You're right! I didn't mean to do that. I guess once i gave up on boston men and changed my search location to nyc, something changed. Cuz on my signin page it still says boston.",183,71,4,False,0,False,0,False,4,"['wow', ' re', 'right', 'n t', 'mean', 'guess', 'gave', 'boston', 'men', 'changed', 'search', 'location', 'nyc', 'something', 'changed', 'cuz', 'signin', 'page', 'still', 'says', 'boston']","['wow', 're', 'right', 'n t', 'mean', 'guess', 'gave', 'boston', 'men', 'changed', 'search', 'location', 'nyc', 'something', 'changed', 'cuz', 'signin', 'page', 'still', 'says', 'boston']","['wow', 're', 'right', 'n t', 'mean', 'guess', 'give', 'boston', 'men', 'change', 'search', 'location', 'nyc', 'something', 'change', 'cuz', 'signin', 'page', 'still', 'say', 'boston']"
105,0,Umma my life and vava umma love you lot dear,44,20,0,False,0,False,0,False,1,"['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']","['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']","['umma', 'life', 'vava', 'umma', 'love', 'lot', 'dear']"
106,0,Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,95,40,2,False,0,False,0,False,2,"['thanks', 'lot', 'wishes', 'birthday', 'thanks', 'making', 'birthday', 'truly', 'memorable']","['thanks', 'lot', 'wishes', 'birthday', 'thanks', 'making', 'birthday', 'truly', 'memorable']","['thank', 'lot', 'wish', 'birthday', 'thank', 'make', 'birthday', 'truly', 'memorable']"
107,0,"Aight, I'll hit you up when I get some cash",43,12,0,False,0,False,0,False,3,"['aight', ' ll', 'hit', 'get', 'cash']","['aight', 'll', 'hit', 'get', 'cash']","['aight', 'll', 'hit', 'get', 'cash']"
108,0,How would my ip address test that considering my computer isn't a minecraft server,82,36,0,False,0,False,0,False,1,"['would', 'address', 'test', 'considering', 'computer', 'n t', 'minecraft', 'server']","['would', 'address', 'test', 'considering', 'computer', 'n t', 'minecraft', 'server']","['would', 'address', 'test', 'consider', 'computer', 'n t', 'minecraft', 'server']"
109,0,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,115,38,5,False,0,False,0,False,5,"['know', 'grumpy', 'old', 'people', 'mom', 'like', 'better', 'lying', 'always', 'one', 'play', 'jokes', '   ']","['know', 'grumpy', 'old', 'people', 'mom', 'like', 'better', 'lying', 'always', 'one', 'play', 'jokes']","['know', 'grumpy', 'old', 'people', 'mom', 'like', 'good', 'lie', 'always', 'one', 'play', 'joke']"
110,0,Dont worry. I guess he's busy.,30,9,2,False,0,False,0,False,2,"['dont', 'worry', 'guess', 'busy']","['dont', 'worry', 'guess', 'busy']","['dont', 'worry', 'guess', 'busy']"
111,0,What is the plural of the noun research?,40,11,1,False,0,False,0,False,1,"['plural', 'noun', 'research']","['plural', 'noun', 'research']","['plural', 'noun', 'research']"
112,0,Going for dinner.msg you after.,31,11,2,False,0,False,0,False,1,"['going', 'dinner msg']","['going', 'dinner msg']","['go', 'dinner msg']"
113,0,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,96,36,3,False,1,False,0,False,3,"['wif', 'cos', 'like', 'try', 'new', 'things', 'scared', 'dun', 'like', 'mah', 'cos', 'said', 'loud']","['wif', 'cos', 'like', 'try', 'new', 'things', 'scared', 'dun', 'like', 'mah', 'cos', 'said', 'loud']","['wif', 'co', 'like', 'try', 'new', 'thing', 'scar', 'dun', 'like', 'mah', 'co', 'say', 'loud']"
114,1,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,158,43,6,False,22,True,0,False,21,"['gent', 'trying', 'contact', 'last', 'weekends', 'draw', 'shows', '     ', 'prize', 'guaranteed', 'call', '           ', 'claim', 'code', 'k  ', 'valid', '  hrs', '   ppm']","['gent', 'trying', 'contact', 'last', 'weekends', 'draw', 'shows', 'prize', 'guaranteed', 'call', 'claim', 'code', 'k', 'valid', 'hrs', 'ppm']","['gent', 'try', 'contact', 'last', 'weekend', 'draw', 'show', 'prize', 'guarantee', 'call', 'claim', 'code', 'k', 'valid', 'hr', 'ppm']"
115,0,"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",143,47,10,False,0,False,0,False,4,"['openin', 'sentence', 'formal', '   ', 'anyway', 'fine', 'juz', 'eatin', 'much', 'puttin', 'weight', '   ', 'haha', '   ', 'anythin', 'special', 'happened']","['openin', 'sentence', 'formal', 'anyway', 'fine', 'juz', 'eatin', 'much', 'puttin', 'weight', 'haha', 'anythin', 'special', 'happened']","['openin', 'sentence', 'formal', 'anyway', 'fine', 'juz', 'eatin', 'much', 'puttin', 'weight', 'haha', 'anythin', 'special', 'happen']"
116,0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",156,45,5,False,1,False,0,False,11,"['entered', 'cabin', 'said', 'happy', 'b day', 'boss', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invited', 'apartment', 'went']","['entered', 'cabin', 'said', 'happy', 'b day', 'boss', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invited', 'apartment', 'went']","['enter', 'cabin', 'say', 'happy', 'b day', 'bos', 'felt', 'special', 'askd', 'lunch', 'lunch', 'invite', 'apartment', 'go']"
117,1,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,152,39,1,False,22,True,0,False,2,"['winner', 'specially', 'selected', 'receive', '     ', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', 'claim', '             p min', '   ']","['winner', 'specially', 'selected', 'receive', 'holiday', 'flights', 'inc', 'speak', 'live', 'operator', 'claim', 'p min']","['winner', 'specially', 'select', 'receive', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', 'claim', 'p min']"
118,0,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,72,31,0,False,0,False,0,False,2,"['goodo', 'yes', 'must', 'speak', 'friday', 'egg potato', 'ratio', 'tortilla', 'needed']","['goodo', 'yes', 'must', 'speak', 'friday', 'egg potato', 'ratio', 'tortilla', 'needed']","['goodo', 'yes', 'must', 'speak', 'friday', 'egg potato', 'ratio', 'tortilla', 'need']"
119,0,Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,86,32,5,False,0,False,0,False,2,"['hmm', '   ', 'uncle', 'informed', 'paying', 'school', 'directly', 'pls', 'buy', 'food']","['hmm', 'uncle', 'informed', 'paying', 'school', 'directly', 'pls', 'buy', 'food']","['hmm', 'uncle', 'inform', 'pay', 'school', 'directly', 'pls', 'buy', 'food']"
